article_url,comment_text,comment_date,cleaned_comment
https://www.thejournal.ie/retrofitting-ireland-6026987-Mar2023/,It’s like putting a band aid on it! Someone posted how it would cost one hundred & seventy thousand to retrofit their home & one hundred and fifty thousand after the grant! Then perhaps add on the extra roughly thirty thousand for the E.V. !,2023-03-24 01:31:00,its like putting a band aid on it someone posted how it would cost one hundred seventy thousand to retrofit their home one hundred and fifty thousand after the grant then perhaps add on the extra roughly thirty thousand for the ev
https://www.thejournal.ie/retrofitting-ireland-6026987-Mar2023/,"Problem – not enough houses. Gov solution make current property owners wealthier.
The British actually built housing in this country. Maybe we should have them back at this stage. This government are traitors",2023-03-24 06:39:00,problem not enough houses gov solution make current property owners wealthier the british actually built housing in this country maybe we should have them back at this stage this government are traitors
https://www.thejournal.ie/retrofitting-ireland-6026987-Mar2023/,"“The Taoiseach said the Government “would have liked” to spend the money on businesses and the agricultural sector, but that it faced obstacles in doing so.”
I wonder if one of those blocks has recently returned from China! The Greens have way to much power compared to the parties size!",2023-03-24 08:02:00,the taoiseach said the government would have liked to spend the money on businesses and the agricultural sector but that it faced obstacles in doing so i wonder if one of those blocks has recently returned from china the greens have way to much power compared to the parties size
https://www.thejournal.ie/retrofitting-ireland-6026987-Mar2023/,"Aghaah, that magic money tree that is mentioned so much. Still waiting for the beans to drop are you? I love it. I love seeing the blue shirts drop like flies before me. And their entourage accompanied by liahroid Martin. Gone forever is the “vlgbtxwyzbberment”.to the furthest reaches of hell, the whole lot of you.",2023-03-24 01:58:00,aghaah that magic money tree that is mentioned so much still waiting for the beans to drop are you i love it i love seeing the blue shirts drop like flies before me and their entourage accompanied by liahroid martin gone forever is the vlgbtxwyzbbermentto the furthest reaches of hell the whole lot of you
https://www.thejournal.ie/retrofitting-ireland-6026987-Mar2023/,"I have decided tonight to dismiss the whole lot of you to the farthest reaches of Hell. You and your vetted insects and insurance policy makers think you can beat the whole lot of us? Let me show you a thing about love and loyalty. By God I can, and I will.",2023-03-24 02:03:00,i have decided tonight to dismiss the whole lot of you to the farthest reaches of hell you and your vetted insects and insurance policy makers think you can beat the whole lot of us let me show you a thing about love and loyalty by god i can and i will
https://www.thejournal.ie/retrofitting-ireland-6026987-Mar2023/,Sweet jesus the whinging on here is unreal!,2023-03-24 08:31:00,sweet jesus the whinging on here is unreal
https://www.thejournal.ie/retrofitting-ireland-6026987-Mar2023/,@P.J. Nolan: Above message delivered via whinge,2023-03-24 08:44:00,pj nolan above message delivered via whinge
https://www.thejournal.ie/retrofitting-ireland-6026987-Mar2023/,@P.J. Nolan: PJ stop whinging about the whinging !!!,2023-03-24 09:22:00,pj nolan pj stop whinging about the whinging
https://www.thejournal.ie/readme/norther-ireland-politics-5951537-Dec2022/,"The DUP says no, simple as, no matter what deal is put in front of them. And and on it will go",2022-12-30 08:36:00,the dup says no simple as no matter what deal is put in front of them and and on it will go
https://www.thejournal.ie/readme/norther-ireland-politics-5951537-Dec2022/,This is not about a border in the Irish Sea . It’s about Unionism refusing to implement the results of the assembly elections . The simply will not serve as deputy first minister with a Republican as first minister .,2022-12-30 11:00:00,this is not about a border in the irish sea its about unionism refusing to implement the results of the assembly elections the simply will not serve as deputy first minister with a republican as first minister
https://www.thejournal.ie/readme/norther-ireland-politics-5951537-Dec2022/,"NEVER better than ever for the DUP with (EU) IRISH +BRITISH PASSPORTS creating thriving commerical prosperous opportunities. Pay,pensions,expenses and lump sums for nonparticipation! WHO IS GOING TO CALL THEIR BLUFF?????",2022-12-30 11:06:00,never better than ever for the dup with eu irish british passports creating thriving commerical prosperous opportunities paypensionsexpenses and lump sums for nonparticipation who is going to call their bluff
https://www.thejournal.ie/readme/norther-ireland-politics-5951537-Dec2022/,Stop all their pay now and then they won’t be long coming back,2022-12-30 21:05:00,stop all their pay now and then they wont be long coming back
https://www.thejournal.ie/readme/norther-ireland-politics-5951537-Dec2022/,"Patrick O Connell, (above comment) seemed very happy to show his ignorance in Public. Why wud an adult do that?",2023-01-02 21:02:00,patrick o connell above comment seemed very happy to show his ignorance in public why wud an adult do that
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,The majority in Northern Ireland voted “No” for Brexit that’s a fact. This lot are like a scratched record stuck in the scratch from the past and are never going get beyond it.,2023-02-20 09:01:00,the majority in northern ireland voted no for brexit thats a fact this lot are like a scratched record stuck in the scratch from the past and are never going get beyond it
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"@Mick McGuinness: Sammy Wilson on this morning demanding that NI leave the single market. At last we are seeing the death spiral thinking among the right wing in the party and now that it is on full display for all to see, it may well be time for an election and let’s see if they still have the support of mainstream unionist voters.",2023-02-20 12:33:00,mick mcguinness sammy wilson on this morning demanding that ni leave the single market at last we are seeing the death spiral thinking among the right wing in the party and now that it is on full display for all to see it may well be time for an election and lets see if they still have the support of mainstream unionist voters
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"@Mick McGuinness: Ah, a man who knows his facts. Kudos! Actually 56% of NI voted against Brexit. It is not just the DUP that does not like the NI Protocol, since it treats NI different from the rest of the Uk.",2023-02-20 21:05:00,mick mcguinness ah a man who knows his facts kudos actually 56 of ni voted against brexit it is not just the dup that does not like the ni protocol since it treats ni different from the rest of the uk
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"Typical DUP, when it came to abortion and other issues they were happy to remain seperate from the UK. Ask anyone in business in NI and they will all tell you it’s better to live in both EU and UK trade area. Best of both worlds. The DUP would prefer a basket case NI completely seperate from the EU than a prosperous one in the current setup.",2023-02-20 09:06:00,typical dup when it came to abortion and other issues they were happy to remain seperate from the uk ask anyone in business in ni and they will all tell you its better to live in both eu and uk trade area best of both worlds the dup would prefer a basket case ni completely seperate from the eu than a prosperous one in the current setup
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"@Derek Moran:
There should be a provision in the Brexit deal that helps those living in NI that want to remain under Westminster rule, to repatriate to the mainland and offer compensation for the move.",2023-02-20 22:16:00,derek moran there should be a provision in the brexit deal that helps those living in ni that want to remain under westminster rule to repatriate to the mainland and offer compensation for the move
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,@zephyrum: yes indeed and England and whales should pay for it as these where the one’s who voted for it and no one else,2023-02-20 22:57:00,zephyrum yes indeed and england and whales should pay for it as these where the ones who voted for it and no one else
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"DUP will always say NO, and is not willing to compromise so move on without them. Remember they are in the minority now in these six counties.",2023-02-20 09:06:00,dup will always say no and is not willing to compromise so move on without them remember they are in the minority now in these six counties
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,@Joe Johnson: easier said than done.,2023-02-20 09:44:00,joe johnson easier said than done
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"@Joe Johnson:
NI unionists need to make a decision – Land or Loyalty.
If they choose the latter, repatriation with compensation over to Britain.",2023-02-20 22:21:00,joe johnson ni unionists need to make a decision land or loyalty if they choose the latter repatriation with compensation over to britain
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,These guys are lost and about to deliver a fatal blow to their own cause. We can only hope their failure to offer leadership does not see a return to violence.,2023-02-20 09:00:00,these guys are lost and about to deliver a fatal blow to their own cause we can only hope their failure to offer leadership does not see a return to violence
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,Might be time to drop the “Democratic” from their name if they’re not willing to engage in democracy.,2023-02-20 10:50:00,might be time to drop the democratic from their name if theyre not willing to engage in democracy
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"Talk about a “deficit of democracy “! I’ll tell you what a deficit of democracy is- when the DUP refuse to form government to protest something their constituents have no control over and majority don’t support.
If the DUP want to be in government then be in government
If the DUP doesn’t want to be in government, then that’s fine, they can burgher off to their lodges and let the country’s democratic institutions do their job",2023-02-20 11:00:00,talk about a deficit of democracy ill tell you what a deficit of democracy is when the dup refuse to form government to protest something their constituents have no control over and majority dont support if the dup want to be in government then be in government if the dup doesnt want to be in government then thats fine they can burgher off to their lodges and let the countrys democratic institutions do their job
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"@Dave Harris: The problem is that the Institution needs “Cross Party/ Community Support”, to function, and as long as one of the Parties refuse to even allow a Speaker to be elected, and be “the Opposition”, nothing will progress. That’s all the Party have to do. And that’s without even bringing in who “the Largest Party, representing that Community” is. I agree, with everyone that’s saying about how well the Region has it. The Protocol, on Paper sorted everything out. It suited everyone, at least form a Trading/Business Perspective. The problem might have been the implementation, which I think is what is what London is proposing, or at least how I saw the Protocol being implemented.",2023-02-20 11:50:00,dave harris the problem is that the institution needs cross party community support to function and as long as one of the parties refuse to even allow a speaker to be elected and be the opposition nothing will progress thats all the party have to do and thats without even bringing in who the largest party representing that community is i agree with everyone thats saying about how well the region has it the protocol on paper sorted everything out it suited everyone at least form a tradingbusiness perspective the problem might have been the implementation which i think is what is what london is proposing or at least how i saw the protocol being implemented
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"@Dave Harris: And I don’t think that the likes of Donaldson, and Boris see how what they want could be what brings about the very thing that they don’t want; “a United Ireland”.",2023-02-20 11:52:00,dave harris and i dont think that the likes of donaldson and boris see how what they want could be what brings about the very thing that they dont want a united ireland
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"I am shocked… SHOCKED, at the obstinateness of the DUP.
Shocked.",2023-02-20 09:54:00,i am shocked shocked at the obstinateness of the dup shocked
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,Business people in the North on bbc4 this morning begging these clowns to solve this issue and support the protocol. Im unsure what side of the divide they fell on but the majority view of these people was the protocol has brought huge economic success to the 6 counties and there is is little fall out from it. The DUP are no longer representing the wellbeing of even their own community. Clearly they are out of any positive political ideas.,2023-02-20 10:49:00,business people in the north on bbc4 this morning begging these clowns to solve this issue and support the protocol im unsure what side of the divide they fell on but the majority view of these people was the protocol has brought huge economic success to the 6 counties and there is is little fall out from it the dup are no longer representing the wellbeing of even their own community clearly they are out of any positive political ideas
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,@Allora: In fact Sammy Wilson and Nigel Dodds are helping the cause for a border poll in the near future.,2023-02-20 11:09:00,allora in fact sammy wilson and nigel dodds are helping the cause for a border poll in the near future
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"The sooner that the DUP accept that the British public no longer want to carry the burden that they are,maybe only then can they find happiness back home in Scotland, if they refuse to integrate into an Irish Republic. They could seek refuge in the Nederlands but I don’t think their worship of an ancient Dutch King will be of any relevance to the peace loving Dutch public.",2023-02-20 12:52:00,the sooner that the dup accept that the british public no longer want to carry the burden that they aremaybe only then can they find happiness back home in scotland if they refuse to integrate into an irish republic they could seek refuge in the nederlands but i dont think their worship of an ancient dutch king will be of any relevance to the peace loving dutch public
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,Business in NI is booming. It has one foot in Europe and one foot in Britain. These fools can’t even see that. Their actions will see an acceleration of a united Ireland. Brexit cannot happen successfully with NI still attached to the UK.,2023-02-20 10:58:00,business in ni is booming it has one foot in europe and one foot in britain these fools cant even see that their actions will see an acceleration of a united ireland brexit cannot happen successfully with ni still attached to the uk
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"Christ on a bike. As sure as day follows night, the dopes in the DUP say NO. Yet again. Sick to the teeth of them and their holding of everyone to hostage. Also, Bojo should be told to stay out of it",2023-02-20 11:51:00,christ on a bike as sure as day follows night the dopes in the dup say no yet again sick to the teeth of them and their holding of everyone to hostage also bojo should be told to stay out of it
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"Ah, here they go! I was getting worried they had learned a new word and were about to say YES. But they are staying true to dinosaur form.",2023-02-20 11:38:00,ah here they go i was getting worried they had learned a new word and were about to say yes but they are staying true to dinosaur form
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"Perhaps we could add an M to the DUP, and just DUMP them because nothing changes with them.",2023-02-20 11:46:00,perhaps we could add an m to the dup and just dump them because nothing changes with them
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"How can we have Protocol when you have the DUP been run by the UVF. East Belfast UVF demand Donaldson rejects the Protocol proposals unless a third lane is added to allow “white goods” in without checks.
More as we get it…https://twitter.com/dup_online/status/1626558222030053377?s=20",2023-02-20 12:43:00,how can we have protocol when you have the dup been run by the uvf east belfast uvf demand donaldson rejects the protocol proposals unless a third lane is added to allow white goods in without checks more as we get ithttpstwittercomdup_onlinestatus1626558222030053377s20
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,They need to be pushed aside at this point.,2023-02-20 13:44:00,they need to be pushed aside at this point
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"The DUP has just made another demand, “We want a shruberee. NI, ni, ni”, negotiations continue…",2023-02-20 13:23:00,the dup has just made another demand we want a shruberee ni ni ni negotiations continue
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,@David Stapleton: split level with a path up the middle?,2023-02-20 20:12:00,david stapleton split level with a path up the middle
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,All they needed was Boris. All Boris needed was them. Now all the tool bags are together again. What can go wrong?,2023-02-20 16:24:00,all they needed was boris all boris needed was them now all the tool bags are together again what can go wrong
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,It is time for the UK government to kick ass and tell the DUP that the ECJ is non-negotiable if they want access to the common market. The alternative is a hard border between NI and the ROI.,2023-02-20 13:03:00,it is time for the uk government to kick ass and tell the dup that the ecj is nonnegotiable if they want access to the common market the alternative is a hard border between ni and the roi
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,@Don Hogan: Some of them want a hard border again.,2023-02-20 19:23:00,don hogan some of them want a hard border again
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"Something that always struck me as being so ironic. Jeffrey and his chums always prattle on about how important it is for them to be part of the ‘union’. Yet, I listen to absolute 80′s radio station, which is based in England. It’s crazy the amount of advertisements they have that at the end state their service is available everywhere in the UK except Northern Ireland. So much for the ‘union’ Jeff.",2023-02-20 18:18:00,something that always struck me as being so ironic jeffrey and his chums always prattle on about how important it is for them to be part of the union yet i listen to absolute 80s radio station which is based in england its crazy the amount of advertisements they have that at the end state their service is available everywhere in the uk except northern ireland so much for the union jeff
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,@Declan Moran: I do not know but I guess that ‘Goods and services’ available in every part of the UK except Northern Ireland are probably somehow falling foul of the Protocol.,2023-02-20 18:41:00,declan moran i do not know but i guess that goods and services available in every part of the uk except northern ireland are probably somehow falling foul of the protocol
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,@Patrick Brompton: ah ok. Hadn’t thought of that. Makes sense alright,2023-02-20 20:34:00,patrick brompton ah ok hadnt thought of that makes sense alright
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"What London says: “The Protocol isn’t working, here’s what we propose, as a replacement.”.
What I hear: Here’s how we will implement the Protocol that we says needs to be replaced.”.",2023-02-20 11:28:00,what london says the protocol isnt working heres what we propose as a replacement what i hear heres how we will implement the protocol that we says needs to be replaced
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,Stop press. dup says no. Again.,2023-02-20 20:15:00,stop press dup says no again
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,Look you don’t negotiate with the DUP because they will always say no. You go direct to Westminster and get them to put the pressure on. Now the best way to get that is for Sunak to tell the DUP that if they dont accept the protocol and or get back to Stormont he will order the Northern Irish minister to request a border poll that will give the DUP a real scare and compel them back into doing their jobs.,2023-02-20 21:03:00,look you dont negotiate with the dup because they will always say no you go direct to westminster and get them to put the pressure on now the best way to get that is for sunak to tell the dup that if they dont accept the protocol and or get back to stormont he will order the northern irish minister to request a border poll that will give the dup a real scare and compel them back into doing their jobs
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,@Ciaran Burke: border poll would result in staying with the union! Probably 15 years away from 50+1,2023-02-20 21:26:00,ciaran burke border poll would result in staying with the union probably 15 years away from 501
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,The only senior thing about poor sammy is the number of candles in his birthday cake!!,2023-02-20 19:28:00,the only senior thing about poor sammy is the number of candles in his birthday cake
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,DUP will never ever ever go back in with SG as the bigger party. Ever,2023-02-20 17:22:00,dup will never ever ever go back in with sg as the bigger party ever
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,Geoffrey is hoping for a win on this to take to the election so that the DUP can regain the First Minister. Then the proper order of things will be restored.,2023-02-20 18:43:00,geoffrey is hoping for a win on this to take to the election so that the dup can regain the first minister then the proper order of things will be restored
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"It is wrong to think you can negotiate with the DUP. The notion of a “Protestant Parliament for a Protestant people” runs deep and is in the Unionist DNA. Outbreeding and thus outvoting the Unionists is the only solution as the British Parliament will drop NI as soon as possible after a vote in favour of reunification. There is cover for this in the GFA which is an easy sell to those on the “mainland”. Meanwhile, democracy dictates that Sunak should have the numbers to ignore the DUP/ERG axis and push through an agreement with the EU. If the DUP thereafter delay, refuse or fail to enter the NI Assembly with SF, Sunak needs to be inventive and accord the Alliance as the official Opposition. Refuse to pay the DUP MLA salaries and see how long the DUP remain outside the tent?",2023-02-20 22:29:00,it is wrong to think you can negotiate with the dup the notion of a protestant parliament for a protestant people runs deep and is in the unionist dna outbreeding and thus outvoting the unionists is the only solution as the british parliament will drop ni as soon as possible after a vote in favour of reunification there is cover for this in the gfa which is an easy sell to those on the mainland meanwhile democracy dictates that sunak should have the numbers to ignore the duperg axis and push through an agreement with the eu if the dup thereafter delay refuse or fail to enter the ni assembly with sf sunak needs to be inventive and accord the alliance as the official opposition refuse to pay the dup mla salaries and see how long the dup remain outside the tent
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,Geoffrey you absolute c …,2023-02-20 21:17:00,geoffrey you absolute c
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"The DUP reminds me of the dog in the manger, he won’t eat the hay and he won’t let the ass ear it either.",2023-02-20 22:07:00,the dup reminds me of the dog in the manger he wont eat the hay and he wont let the ass ear it either
https://www.thejournal.ie/protocol-deal-latest-5999627-Feb2023/,"ABC (New wave-type band of the early 1980′s) announce first album in 30 years, world tour of Lancashire working clubs, and and how best to shopper-scrounge when out of vogue.",2023-02-20 21:08:00,abc new wavetype band of the early 1980s announce first album in 30 years world tour of lancashire working clubs and and how best to shopperscrounge when out of vogue
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,"Everybody should be happy in northern Ireland now. The DUP got what they wanted, So lads back to work tomorrow. Hahaha, everyone can see the DUP will never sit second place to Sign Fein, it must be great for them get full payment for no work.",2023-10-01 09:04:00,everybody should be happy in northern ireland now the dup got what they wanted so lads back to work tomorrow hahaha everyone can see the dup will never sit second place to sign fein it must be great for them get full payment for no work
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,@Philip Slevin: back to work Sammy and co. or else p45s in your last pay packet on Friday.,2023-10-01 09:23:00,philip slevin back to work sammy and co or else p45s in your last pay packet on friday
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,@Willie Marty: Sammy work in Westminster couldn’t care less for the people living on this island.,2023-10-01 22:04:00,willie marty sammy work in westminster couldnt care less for the people living on this island
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,What’s the point in trying to placate the DUP? They’ll never be happy.,2023-10-01 09:40:00,whats the point in trying to placate the dup theyll never be happy
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,"The DUP regard themselves as being the de facto government in NI, and even if they had just one MP they would still want to control everything. They will never accept other parties having the First Minister role!",2023-10-01 09:56:00,the dup regard themselves as being the de facto government in ni and even if they had just one mp they would still want to control everything they will never accept other parties having the first minister role
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,The auld border smugglers must be delighted reading this this morning.,2023-10-01 08:11:00,the auld border smugglers must be delighted reading this this morning
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,@: Agrred SF must be rubbing their hands with glee with all their diesel laundering friends.,2023-10-01 12:53:00,agrred sf must be rubbing their hands with glee with all their diesel laundering friends
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,"@B6Tr3OgE: Oh look, 3 more cases of SinnFéinitis, whose main symptom is repeatedly saying “but the ra” over and over again. If only there was a cure to this sad affliction. Maybe one day my friends, maybe one day.",2023-10-01 20:28:00,b6tr3oge oh look 3 more cases of sinnféinitis whose main symptom is repeatedly saying but the ra over and over again if only there was a cure to this sad affliction maybe one day my friends maybe one day
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,Yawn yawn Awaiting the next hissy fit and justification and excuses from the far from democratic unionist party! any excuse not to share power and move the country up north into this century not back at the Battle of the Boyne …..,2023-10-01 09:32:00,yawn yawn awaiting the next hissy fit and justification and excuses from the far from democratic unionist party any excuse not to share power and move the country up north into this century not back at the battle of the boyne
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,Is it green lane for the North and orange for the South.Shouldnt that be the other way around??,2023-10-01 08:32:00,is it green lane for the north and orange for the southshouldnt that be the other way around
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,@Willie Marty: Why.,2023-10-01 19:15:00,willie marty why
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,@Daniel Roche: flegs,2023-10-01 19:25:00,daniel roche flegs
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,"In order for NI to continue to exist, it’s up to Unionists to make NI an attractive place for small n Nationalists. After 101 years, they continue to make that reality impossible. It’s almost like sharing is beyond them.",2023-10-01 09:43:00,in order for ni to continue to exist its up to unionists to make ni an attractive place for small n nationalists after 101 years they continue to make that reality impossible its almost like sharing is beyond them
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,@Anthony Curran: The unionists would rather see the place go down the drain than ever have to share or agree to anything. Even the westminister mob would be happy to see northern ireland along with Sammy and the DUP clans gone so they dont have to associate or keep funding it any more,2023-10-01 09:46:00,anthony curran the unionists would rather see the place go down the drain than ever have to share or agree to anything even the westminister mob would be happy to see northern ireland along with sammy and the dup clans gone so they dont have to associate or keep funding it any more
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,"@Tom Newell: The Free State had 100 years to make itself attractive to Unionists…
If there ever is a united Ireland we will bankrupt the fkers…I have set myself a personal goal of costing the irish exchequer 1 million Euros :D
Get your wallets out :D",2023-10-01 11:41:00,tom newell the free state had 100 years to make itself attractive to unionists if there ever is a united ireland we will bankrupt the fkersi have set myself a personal goal of costing the irish exchequer 1 million euros d get your wallets out d
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,"It still won’t be enough to entice the power sharing parties into Stormont, well some of them anyway!!",2023-10-01 08:15:00,it still wont be enough to entice the power sharing parties into stormont well some of them anyway
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,@Ollie Fitzpatrick: Wasn’t it a great excuse for the DUP not to revive the Executive? Donaldson and co just can’t stomach the idea of having a SF First Minister.,2023-10-01 08:22:00,ollie fitzpatrick wasnt it a great excuse for the dup not to revive the executive donaldson and co just cant stomach the idea of having a sf first minister
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,@Max: something many around the island could easily understand,2023-10-01 08:26:00,max something many around the island could easily understand
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,It’s great to see a border in the Irish Sea.,2023-10-01 09:40:00,its great to see a border in the irish sea
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,Goods not for eu in the green lane and probably some party’s would have preferred a orange lane but that’s the sea border between ireland and England established a united Ireland is very close,2023-10-01 09:20:00,goods not for eu in the green lane and probably some partys would have preferred a orange lane but thats the sea border between ireland and england established a united ireland is very close
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,"So how long before we see things with Not for EU labels coming across the border?
Odds on it’s already happening.",2023-10-01 09:54:00,so how long before we see things with not for eu labels coming across the border odds on its already happening
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,@Steve O’Hara Smith.: easy to remove the labels somewhere around Crossmaglen.,2023-10-01 10:59:00,steve ohara smith easy to remove the labels somewhere around crossmaglen
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,"My older neighbours tell me that it was usual during world wars to exchange tea, butter, eggs regardless. I’ve been hearing fireworks going off all fortnight, not a metaphor, simply the usual small importers at it. I wouldn’t get close enough to read labels though!",2023-10-01 14:20:00,my older neighbours tell me that it was usual during world wars to exchange tea butter eggs regardless ive been hearing fireworks going off all fortnight not a metaphor simply the usual small importers at it i wouldnt get close enough to read labels though
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,have the DUP and orange kuckle draggers said NOOOOOOOOOOOO yet,2023-10-01 09:45:00,have the dup and orange kuckle draggers said noooooooooooo yet
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,@Tom Newell: maybe unionists say no because republicans keep making demands . When the GFA was signed unionists gave everything . The RUC and UDR where disbanded . The physical border was removed . SF got power sharing in Stormont . Dublin got a voice in NI . Security forces removed from the streets . SF contribution we will agree to stop murdering people . The ROIs contribution. Nothing .,2023-10-01 13:47:00,tom newell maybe unionists say no because republicans keep making demands when the gfa was signed unionists gave everything the ruc and udr where disbanded the physical border was removed sf got power sharing in stormont dublin got a voice in ni security forces removed from the streets sf contribution we will agree to stop murdering people the rois contribution nothing
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,@Jack Moss: the ruc and udr were murderous colluding sc um! Dublin already had a say from the Anglo Irish Agreement from 1985!!! Get your facts straight before you start spouting bile which you usually do,2023-10-01 19:48:00,jack moss the ruc and udr were murderous colluding sc um dublin already had a say from the anglo irish agreement from 1985 get your facts straight before you start spouting bile which you usually do
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,The fact of the matter is that the DUP know that going back into government with majority SF is a death knell for the party.,2023-10-01 16:08:00,the fact of the matter is that the dup know that going back into government with majority sf is a death knell for the party
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,The DUP don’t sit in Stormont to protest a Border in the UK . When we had a physical border on the island of Ireland we had bombs going off and people been murder . Well done to the DUP and unionists in NI for not taking the violence route that the ROI always chose .,2023-10-01 13:28:00,the dup dont sit in stormont to protest a border in the uk when we had a physical border on the island of ireland we had bombs going off and people been murder well done to the dup and unionists in ni for not taking the violence route that the roi always chose
https://www.thejournal.ie/red-and-green-lanes-northern-ireland-6183690-Oct2023/,"@Jack Moss: The bitterness is strong in you Jack. Obviously your community were second class citizens for decades and were murdered on the streets of Derry for demanding civil rights. And now, when for the 1st time in the north’s history, there’s a Nationalist 1st minister, Unionists are unable to stomach that their apartheid state is over and they must share on a equal footing! Ironic that in the end, it’s not Nationalists putting up the NI headstone, but Unionists. Lol.",2023-10-01 20:59:00,jack moss the bitterness is strong in you jack obviously your community were second class citizens for decades and were murdered on the streets of derry for demanding civil rights and now when for the 1st time in the norths history theres a nationalist 1st minister unionists are unable to stomach that their apartheid state is over and they must share on a equal footing ironic that in the end its not nationalists putting up the ni headstone but unionists lol
