article_url,comment_text,comment_date
https://www.thejournal.ie/british-deny-fishing-fleet-deal-with-french-5588563-Oct2021/,Some plonkers in the UK government this style of politics has the EU running in all directions,"Oct 31st 2021, 5:45 PM"
https://www.thejournal.ie/british-deny-fishing-fleet-deal-with-french-5588563-Oct2021/,On the surface all is plain sailing but dig a little deeper and you get Franco Britsh antagonism.,"Oct 31st 2021, 6:36 PM"
https://www.thejournal.ie/british-deny-fishing-fleet-deal-with-french-5588563-Oct2021/,"Boris the Turk, like Sollozzo the Turk in Godfather, cannot be trusted, and both engaged in the durty business of the day.","Oct 31st 2021, 7:36 PM"
https://www.thejournal.ie/british-deny-fishing-fleet-deal-with-french-5588563-Oct2021/,"Once u read the article the headline makes sense; but not before.
Before u read the headline, read the article – is that the way we do it now???","Oct 31st 2021, 5:54 PM"
https://www.thejournal.ie/british-deny-fishing-fleet-deal-with-french-5588563-Oct2021/,@Jimmy Jones: It is a trick to get you to actually read it.,"Oct 31st 2021, 6:06 PM"
https://www.thejournal.ie/british-deny-fishing-fleet-deal-with-french-5588563-Oct2021/,"A brush by meeting, sounds more like a hair combing exercise","Oct 31st 2021, 11:36 PM"
https://www.thejournal.ie/british-deny-fishing-fleet-deal-with-french-5588563-Oct2021/,"Allez-vous en, seems to be the Royaume Unis leader’s attitude. Quelle blague.","Oct 31st 2021, 9:02 PM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,One thing is sure and that is it doesn’t work the way that the UK media think it works,"Nov 5th 2021, 4:58 PM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,@John Vectravi: Another thing for sure is that the Brexiteers running the tory government could’nt care a hoot about NI and the peace on this island.,"Nov 5th 2021, 6:24 PM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,"Once again England will decide Ireland’s fate – to keep Northern Ireland as a subjugation tool of its westward English speaking neighbour, or to allow democracy flourish on the island of Ireland. Whilst they are outside the EU, why would they let Ireland flourish, especially Northern Ireland?","Nov 5th 2021, 5:31 PM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,@Jack Russell: you make it sound so simple…,"Nov 5th 2021, 6:11 PM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,@The Divils Avocado: have a read of the Jakarta Method (declassified US/UK intelligence ops). It really is pretty straightforward when strategic national interest is in play,"Nov 5th 2021, 6:28 PM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,"You know what I’m in my mid fifties and all I’ve known all my life is trouble to do with Northern Ireland. I’m absolutely sick to the back teeth hearing about how hard done by they are. Let them and London trigger Article 16. We’ve dealt with a hard border before we can do it again. Boris and Jeffrey think they have the EU over a barrel. Call their bluff, let them off. I guarantee it will be a lot worse for them than us. They’re not good neighbours and we don’t need them.","Nov 5th 2021, 10:55 PM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,"@Karen Delaney: wow.. unfortunately Boris and Jeffrey couldn’t care less, they will not be affected in any shape way or form, but the majority of people in the north will be affected hugely, and they do care..","Nov 6th 2021, 12:21 AM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,"if the Brits trigger article 16, it will be a mistake they’ll never recover from.","Nov 5th 2021, 10:16 PM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,"The real question is, what are the Tans really up to, they are so devious and what interests are they protecting.","Nov 6th 2021, 5:25 AM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,The N.I Protocol is the only part of Brexit that IS working….,"Nov 6th 2021, 12:38 PM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,Britainl waves the rules.,"Nov 6th 2021, 3:19 PM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,@Skinny Melink: BRILLIANT,"Nov 7th 2021, 1:35 PM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,Always the finger on the trigger….,"Nov 6th 2021, 12:38 PM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,"The UK cornered themselves with Brexit, triggering article 16 would be another nail in the coffin.","Nov 6th 2021, 9:16 PM"
https://www.thejournal.ie/article-16-explainer-northern-ireland-protocol-5593205-Nov2021/,The UK cornered themselves with Brexit. They shoot themselves on the foot with Brexit and they’re ready to shoot their other foot with Article 16.,"Nov 6th 2021, 9:09 PM"
https://www.thejournal.ie/ni-protocol-businesses-feast-or-famine-economy-5826808-Jul2022/,"Some businesses seem to be opting for a famine. I recently attempted to purchase online from a store in Belfast, but they refused the order citing to much paperwork, yet the protocol allows for frictionless shipments from Northern Ireland. Had a much easier experience purchasing the same thing online from a store in Derry.","Jul 27th 2022, 9:15 AM"
https://www.thejournal.ie/ni-protocol-businesses-feast-or-famine-economy-5826808-Jul2022/,"@D. Memery: sounds like they just didn’t want to sell to you, so strange!
I have two new suppliers from NI and both have moved to much bigger warehouses since Jan 2020. One had one person in accounts, now they have a massive accounts department speaking a few different European languages! They are in business over 10 years but now they have taken the EU business from the other UK business in the same sector.","Jul 27th 2022, 10:13 AM"
https://www.thejournal.ie/ni-protocol-businesses-feast-or-famine-economy-5826808-Jul2022/,"NI businesses experiencing a ‘feast or famine’ economy due to Brexit – report
There I fixed it.","Jul 27th 2022, 8:56 AM"
https://www.thejournal.ie/ni-protocol-businesses-feast-or-famine-economy-5826808-Jul2022/,"So UK want to remove friction between NI and mainland UK potentially screwing trade between Rep of Ireland and Europe. What percentage is famine and feast? That statistic would be more useful, and overall is NI better or worse off?","Jul 27th 2022, 12:48 PM"
https://www.thejournal.ie/ni-protocol-businesses-feast-or-famine-economy-5826808-Jul2022/,Sounds like the fox is complaining about what’s happening in the hen house.,"Jul 27th 2022, 1:44 PM"
https://www.thejournal.ie/ni-protocol-businesses-feast-or-famine-economy-5826808-Jul2022/,"It shouldn’t be that hard. There’s opportunities for businesses in Ireland to either produce ‘British’ goods which these Northern Irish businesses want and are struggling to get their hands on, or to delegate the production to other EU countries and then get them imported into Northern Ireland.
If these products need to have the usual British trademarks printed on them, then that can presumably be licensed.
But in the end, it’s probably all down to trust between the communities, and the ‘religion’ of shopping in the UK instead of Ireland.","Jul 27th 2022, 1:49 PM"
https://www.thejournal.ie/ni-protocol-businesses-feast-or-famine-economy-5826808-Jul2022/,"@Mick Tobin: ‘The Religion’ nice one. But yes it appears some dont wish to change from traditional markets, even if inflicts self pain, but there’s no getting away from it all being an obvious by-product of partition. The good news is that at least some (in growing numbers) value business over politics!","Jul 27th 2022, 5:25 PM"
https://www.thejournal.ie/not-perfect-brexit-protocol-5580935-Oct2021/,"Can we please stop propagating the lies of the English media? Brexit did the damage, not the protocol.","Oct 25th 2021, 12:14 AM"
https://www.thejournal.ie/not-perfect-brexit-protocol-5580935-Oct2021/,@James Pelow: Very well said. They’re actually using it as a distraction. And it’s drawing us into something that has nothing to do with us. Brexit is the problem. End of story.,"Oct 25th 2021, 6:42 AM"
https://www.thejournal.ie/not-perfect-brexit-protocol-5580935-Oct2021/,"You can’t hold a poll asking people if they think the Protocol is good for Northern Ireland without clarifying what the alternative is.
That’s like asking a child if they think the settlement that their parents agreed to after divorce is good.","Oct 25th 2021, 7:00 AM"
https://www.thejournal.ie/not-perfect-brexit-protocol-5580935-Oct2021/,"Let’s be clear… article 16 does not end the protocol. It can suspend a part of it for a short period of time. When the UK says it will trigger A16, call it out for what they want to do….they want to scrap it and force a border on the island of Ireland or a border between Ireland and EU. That’s their plan and I believe it’s been the plan all along. This mess has been made by the UK and the protocol is a plaster. The GB companies that send those goods that will never end up back in the EU (including ROI) need to be better catered for. The issue is that there is no trust between the UK and EU as, so far, the UK hasn’t implemented main parts of the protocol so all at risk goods must be considered guilty until proven innocent.","Oct 25th 2021, 8:40 AM"
https://www.thejournal.ie/not-perfect-brexit-protocol-5580935-Oct2021/,"Ok theJournal…. Time to correct your headlines… “Is Brexit bad or good for firms in Northern Ireland?”
The protocol is a workaround to the main issue, Brexit..","Oct 25th 2021, 10:08 AM"
https://www.thejournal.ie/not-perfect-brexit-protocol-5580935-Oct2021/,"While I’ve no doubt it has caused some legitimate disruption for businesses heavily linked to GB, how did the study take into account costs (for consultancy etc) that would’ve been incurred without the procotol because they also trade with the EU?
Or how did it take into account all the paperwork NI businesses save because they can trade with the Republic and the rest of the EU freely?
All these analyses seem to assume that trade with Ireland was either insignificant, or its continuity was a a given (neither of these are true) and that any disruption with GB is a cost without any quantifiable benefit (again not true).","Oct 25th 2021, 8:54 AM"
https://www.thejournal.ie/not-perfect-brexit-protocol-5580935-Oct2021/,It’s not the protocol that’s not working. It’s brexit that’s not working.,"Oct 25th 2021, 10:50 AM"
https://www.thejournal.ie/not-perfect-brexit-protocol-5580935-Oct2021/,"How dare the EU break away from the United Kingdom. They’ve made things very difficult for everyone, especially the Brits!","Oct 25th 2021, 11:09 AM"
https://www.thejournal.ie/not-perfect-brexit-protocol-5580935-Oct2021/,By leaving the CU and SM and going for a Sharia Brexit GB turned itself into a legal and regulatory Kaliningrad. Their call-their choice…If they hadn’t CHOSEN that there would be no protocol. They want a hard border in IRL or IRL out the the EU-they will get neither but what they will get is humiliation.,"Oct 25th 2021, 3:22 PM"
https://www.thejournal.ie/not-perfect-brexit-protocol-5580935-Oct2021/,It is improving trade between north and south.,"Oct 25th 2021, 10:38 PM"
https://www.thejournal.ie/northern-ireland-protocol-eu-condemns-uk-bill-5809354-Jul2022/,"Boris is done for and such a Bill will never pass the House of Lords anyway. Keep the powder dry and see what next Tory eejit comes off the rank for the EU27 to talk to. Maybe he or she won’t actually be mental, though I’m not optimistic.","Jul 6th 2022, 1:59 PM"
https://www.thejournal.ie/northern-ireland-protocol-eu-condemns-uk-bill-5809354-Jul2022/,@Eoin Roche: I doubt that bill will even make it through the Commons again.,"Jul 6th 2022, 2:12 PM"
https://www.thejournal.ie/northern-ireland-protocol-eu-condemns-uk-bill-5809354-Jul2022/,Did the three have anything to say?,"Jul 6th 2022, 2:39 PM"
https://www.thejournal.ie/rishi-sunak-stormont-executive-michelle-oneill-dup-6268950-Jan2024/,England simply cannot manage its own affairs on its own Island. What makes them think that they can manage affairs on our island.,"Jan 11th 2024, 4:02 AM"
https://www.thejournal.ie/rishi-sunak-stormont-executive-michelle-oneill-dup-6268950-Jan2024/,@Murray P: it is on a separate island,"Jan 11th 2024, 6:21 AM"
https://www.thejournal.ie/rishi-sunak-stormont-executive-michelle-oneill-dup-6268950-Jan2024/,Biggest public sector worker strike in Northern Ireland history going to happen because no one is in government to be responsible for the day to day running of the country,"Jan 10th 2024, 11:38 PM"
https://www.thejournal.ie/rishi-sunak-stormont-executive-michelle-oneill-dup-6268950-Jan2024/,Not unlike SF period of collapsing the executive the DUP have a mindset of wanting to win. It is a clear expression of Unionism finding it hard to adjust to the reality of a changed status within NI. The UK will further tire of them and they are unintentionally losing their legitimate British status that they so dearly,"Jan 11th 2024, 5:10 AM"
https://www.thejournal.ie/rishi-sunak-stormont-executive-michelle-oneill-dup-6268950-Jan2024/,No No No..,"Jan 10th 2024, 11:28 PM"
https://www.thejournal.ie/rishi-sunak-stormont-executive-michelle-oneill-dup-6268950-Jan2024/,If the DUP don’t go into power sharing this time dissolve the assembly. Stop ALL payments too MLA’s and take power back too Westminster.,"Jan 11th 2024, 7:28 AM"
https://www.thejournal.ie/rishi-sunak-stormont-executive-michelle-oneill-dup-6268950-Jan2024/,@Mick McGuinness: to x 2!!,"Jan 11th 2024, 9:52 AM"
https://www.thejournal.ie/rishi-sunak-stormont-executive-michelle-oneill-dup-6268950-Jan2024/,Restore it without the DUP if they won’t play ball. And stop their salaries anytime the walk out in the future.,"Jan 11th 2024, 10:16 AM"
https://www.thejournal.ie/rishi-sunak-stormont-executive-michelle-oneill-dup-6268950-Jan2024/,Is that Sunsk who now wants to start bombing innocent Yemeni people who are the only ones to stand up for The innocent Palestine victims being exterminated at the rate of 276 per hour according to the hague war crime trial today,"Jan 11th 2024, 8:15 PM"
https://www.thejournal.ie/rishi-sunak-stormont-executive-michelle-oneill-dup-6268950-Jan2024/,"Sunak’s opinion on this is meaningless, the only opinion that matters on the subject is Donaldson’s until that pillock^Wpolitician says yes nothing will happen.","Jan 11th 2024, 10:28 AM"
https://www.thejournal.ie/rishi-sunak-stormont-executive-michelle-oneill-dup-6268950-Jan2024/,Hahahahahahahaa,"Jan 11th 2024, 1:41 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,"- “I suspect it links to some kind of perception that they can’t really trust any country other than an EU country to make sausages. I think that’s a nonsense. I think we’ve got a very good sausage industry in this country, we’ve got the highest standards of food hygiene in the world.”
The UK still can’t get it into their heads that they’ve opted to become a third country, and that they will consequently be treated as one.","Jun 8th 2021, 12:40 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,@Mick Tobin: Spot on. There’s no issue with the products now but Britain can change their production standards. This may not equate to current EU standards. That’s what Britain wanted. These are the effects of that position.,"Jun 8th 2021, 12:48 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,@Mick Tobin: they are making a pigs ear out of the sausage debate..,"Jun 8th 2021, 12:48 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,"Bendy bananas, prawn flavoured crisps, and now sausages. What is with the UK’s food-based diplomacy with the EU?","Jun 8th 2021, 12:36 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,@Ross McBride: it’s nuts and crackers behaviour..,"Jun 8th 2021, 12:47 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,@Ross McBride: The wurst is yet to come,"Jun 8th 2021, 12:58 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,I thought Jim Hacker solved this issue back in the 80′s?,"Jun 8th 2021, 12:35 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,"@Cian Nolan: exactly my first thought. What a brilliant, well written and profetic show. Sir Humphreys detailing of UK foreign trade policy is still as accurate today.","Jun 8th 2021, 12:41 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,"@Cian Nolan: It says something about the current team in Whitehall that they have to rely on a sitcom to provide policy – it first aired 40 years ago!!!
What next Dads Army?
Johnson – the farce that keeps giving.","Jun 8th 2021, 12:50 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,Where was this article copied from? “delaying custom controls on some goods arriving there from mainland Britain”. Mainland? Really?,"Jun 8th 2021, 1:52 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,"The issue is a simple one and that is :- all the UK supermarkets buy their clod meats from a reputable supplier in NI and that solves the cold meat issue. No checks etc, the UK government needs to look at suppliers in NI to solve this issue and others that way there will be no issue going forward .
SIMPLES","Jun 8th 2021, 1:22 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,"@Brendan Mee: As with much of the supermarket “English” cheddar cheese, the sausages are probably re-imported into Northern Ireland. In England they’re cut meaning the finished product
is English.","Jun 8th 2021, 3:41 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,Who in Europe is even buying British sausages other than expats?,"Jun 8th 2021, 3:37 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,@Cynical: fair point! I for one stopped shopping in Tesco and M&S since Brexit came into effect. Far better choice and better for us if we stick to Irish produce and Irish owned shops and supermarkets,"Jun 8th 2021, 10:49 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,"The history lessons are going to be really entertaining in a few years time, all the kids will actually be looking forward to them. They’ll probably think that most of what’s happening now is pure fiction.","Jun 8th 2021, 3:10 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,When your sausage doesn’t cut the mustard what can you do!,"Jun 8th 2021, 4:21 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,"The British Tabloids love to put “War” on the end of any dispute. As it brings out the little Englander in their readers.
Just typical red top journalism.
The EU insist on standards of meat production and so they should. The British want to lower them.
We dont want food to be imported with low food standards.","Jun 9th 2021, 9:56 AM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,https://www.youtube.com/watch?v=OzeDZtx3wUw,"Jun 8th 2021, 4:24 PM"
https://www.thejournal.ie/brexit-sausage-trade-war-5460411-Jun2021/,"Sausage trade war , otherwise known as the “Cookstown Sizzle”","Jun 8th 2021, 6:18 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,"Why are we still listening to this man, who brought the country to its knees?","Jan 23rd 2023, 6:32 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,@Ian James Burgess: because without him the GFA wouldn’t exist and while I share your disdain of him sometimes you must look past your own bias. In my view he needs to be listened to in this matter because the current crew are lacking talent.,"Jan 23rd 2023, 6:46 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,@Allora: I wouldn’t be enamoured of Bertie but a very shrewd politician. He has a point. This debacle has gone on long enough.,"Jan 23rd 2023, 7:38 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,I think he’s looking to open a revoult bank account,"Jan 23rd 2023, 6:42 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,Brown envelopes?,"Jan 23rd 2023, 7:01 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,@Shaun Gallagher: the irony of someone called Sean Gallagher talking about corruption / bribery ..,"Jan 23rd 2023, 11:00 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,@Shaun Gallagher: indeed all round….,"Jan 24th 2023, 10:45 AM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,"The protocol is a smokescreen, the real issue is that a nationalist first minister was elected and the unionists won’t cooperate with that,
Bertie is a spoofer! He brings nothing of value to this conversation.","Jan 23rd 2023, 7:33 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,"@Niall Power: “Ahern also emphasised that he “has heard nobody on the island of Ireland say the solution to this is to ignore the concerns of unionism”.
He obviously doesn’t spend much time on journal.ie if he thinks that.","Jan 24th 2023, 9:15 AM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,Is he not retired. Is he looking fir a second bite of the cherry to collapse this country.,"Jan 23rd 2023, 7:44 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,"@Dave Barrett:
No, a shot at the Park. Gurrier.","Jan 23rd 2023, 9:30 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,"@Liam Byrne: “Gurrier.”
Your word of the day it seems.
Always nice to learn new things.","Jan 24th 2023, 11:25 AM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,Who asked this amoeba to comment?,"Jan 23rd 2023, 7:35 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,@David W: oh you mean one of the key people to actually make the Good Friday agreement happen ? Crawl back into that dark clueless hole you tool,"Jan 23rd 2023, 10:54 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,"No matter what Protocol Agreement is reached the D.U.P. will still find some reason to stay out of Government, and regrettably the British Government will stand idly by and allow it to happen. Secondly while Bertie Ahern may have a lot of faults (like most Politicians past and current) it must be recognised he did a lot of good, and thankfully over the last 25 Years a lot of lives have been saved because of his and other Politicians actions at the time.","Jan 23rd 2023, 8:08 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,"@Owen G Mc Ginley: he brought down the construction industry putting thousands out of work, many never got work again due to their age. The crash was the cause of many suicides, marriage breakups, homeless etc.","Jan 23rd 2023, 9:29 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,There is only one thing on Ahern’s mind and that is the job in the park and to stay relevant I am sure there is plenty of charity work he could be doing.,"Jan 23rd 2023, 8:36 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,"@Karl Phillips:
Yea, charity begins at home. Gurrier.","Jan 23rd 2023, 9:31 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,I think it would be wise for FF to confirm that Bertie Ahern will never be readmitted to the party and that if he is trying to slime his way to the presidency then it will be without FF support.,"Jan 23rd 2023, 9:06 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,Who asked this yoke to comment?,"Jan 23rd 2023, 7:35 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,"@David W: Its a free country, everyone can comment, even me and you.","Jan 24th 2023, 9:16 AM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,"It’s absolutely KILLING The DUP to have to serve under A Nationalist First Minister. Power Sharing Me AR5E and that tells you everything you need to know about their mindset. I’m thinking about the hundreds of thousands of people in need of government services, subsidies and supports who have been left suffering in Limbo because a certain group of Prehistoric Politicians only care about their narrow agenda. Ironically they’re actually LIVING PROOF that evolution exists and Darwin was right ….. We did evolve from Monkeys and some of us are still carrying that Simian gene.","Jan 23rd 2023, 8:19 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,A lot of idiotic comments on this topic. While Bertie had some serious flaws his experience in negotiating with The UK and Unionists should not be diminished. His opinion is of far more value than than some of the Neanderthals on here.,"Jan 23rd 2023, 8:17 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,"@Roddy Wyer:
Negotiating with Paddy the plasterer an Paddy Power. Gurrier.","Jan 23rd 2023, 9:34 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,"@Liam Byrne: We know, you think he is a gurrier.
However he is the person who got the GFA across the line.
He has the experience and the knowledge to help and we need everybody who can help to help solve the problem.
As they will not solve it themselves.","Jan 23rd 2023, 10:11 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,"Is opening a bank account rocket science?
The best I saw you look was when you dressed as a rat when you had a column in the news of the world.","Jan 23rd 2023, 10:07 PM"
https://www.thejournal.ie/protocol-row-isnt-rocket-science-says-ahern-in-call-for-solution-5976989-Jan2023/,Why is this man still getting air time…I’m not interested in what he has to say. This man started the ball rolling in ruining Ireland,"Jan 24th 2023, 10:44 AM"
https://www.thejournal.ie/post-brexit-relations-ireland-uk-eu-5603207-Nov2021/,"Britain thought that they were the centre of the universe, however Brexit has shown those that choose to see, that they are an just an isolated island off the coast of Europe. We do not need to do anything as Britain implodes.","Nov 21st 2021, 9:36 PM"
https://www.thejournal.ie/post-brexit-relations-ireland-uk-eu-5603207-Nov2021/,"@Dave Phelan: Very true but brexit has also shown if people pay attention that Ireland to is an isolated island off the coast of Europe. An island of little significance and one Europe will leave to flounder by itself.
We are getting screwed because of brexit, lack of competition and now an increase in prices has us paying way above the average in comparison to our European counterparts.","Nov 22nd 2021, 12:48 AM"
https://www.thejournal.ie/post-brexit-relations-ireland-uk-eu-5603207-Nov2021/,"@Karen Ní Dhochartaigh: absolute tosh the Europeans have been on our side since day one, we would not be the country we have become without European membership, paying above average? Have you just started spending money yesterday? We’ve been ripoff Ireland for the last quarter century, that has nothing to do with the EU, if you had the slightest clue what you’re talking about you would know that.","Nov 22nd 2021, 3:21 AM"
https://www.thejournal.ie/post-brexit-relations-ireland-uk-eu-5603207-Nov2021/,"Flare ups? No skin off Ireland’s nose. Leave em off, on their crusade, their whale hunt, whatever it is Nigel Farage has persuaded them they ought to be looking for. We’re doing decently well as an EU member and high value global trader. The worst thing we could do is want to tie ourselves more than we need, to a sinking Britain.","Nov 21st 2021, 9:17 PM"
https://www.thejournal.ie/post-brexit-relations-ireland-uk-eu-5603207-Nov2021/,"Who in their right mind would trust Bojo and his merrymen again after signing a withdrawal agreement to obtain their precious Brexit, and then renegading on the deal as soon as it’s signed.","Nov 21st 2021, 9:46 PM"
https://www.thejournal.ie/post-brexit-relations-ireland-uk-eu-5603207-Nov2021/,"We can expect more of the same in 2022, 2023, and 2024, and since it looks unlikely that the Tories do not win the 2024 general election, we can probably expect still more of the same in 2025, 2026, 2027, 2028, and 2029. And given the possibility of the US Republicans winning the next set of elections across the pond and giving the UK their coveted US trade deal, the Tories might get a boost and even win the 2029 GE.
I don’t see this post-Brexit relationship with the UK getting markedly different until the British leave their grand global Britain ideas behind them one way or another, and rejoin the customs union. But as indicated, I think it could be quite a while before that might happen.","Nov 21st 2021, 9:59 PM"
https://www.thejournal.ie/post-brexit-relations-ireland-uk-eu-5603207-Nov2021/,Rules of Origin checks commence next January on the EU side. This will have a large impact on UK exporting to the EU (except NI).,"Nov 22nd 2021, 12:34 AM"
https://www.thejournal.ie/post-brexit-relations-ireland-uk-eu-5603207-Nov2021/,@Mick Tobin: The Republican party has as many Irish descendants as the Democratic party. Neither party will give the Brits a trade deal if they mess with peace on our island.,"Nov 22nd 2021, 6:34 AM"
https://www.thejournal.ie/post-brexit-relations-ireland-uk-eu-5603207-Nov2021/,All empire’s die we are watching the UK burn out sometime in the future the EU will go the same way,"Nov 21st 2021, 9:32 PM"
https://www.thejournal.ie/post-brexit-relations-ireland-uk-eu-5603207-Nov2021/,@Alan Kelly: by what definition of empire does the EU fall under? Genuine question,"Nov 21st 2021, 9:49 PM"
https://www.thejournal.ie/post-brexit-relations-ireland-uk-eu-5603207-Nov2021/,@Peadar Ó Rathaille: From a good article in politico: “The EU is the soft landing after empire. It has allowed Europeans to cheat fate. Think of it: Societies that fought two World Wars and lost far-flung empires have the world’s highest standard of living. Usually the collapse of empire means the collapse of civilization. Europe managed to do the opposite: to preserve the reality and burnish the image of its civilization despite the collapse of its empires.”,"Nov 22nd 2021, 6:19 AM"
https://www.thejournal.ie/ireland-thinks-eu-countries-6375668-May2024/,"Yes, and they’re the only other EU country with an opt-out of the EU migration pacts also, which they utilised to great success.
It just means enforcing pre-existing laws. Something that our Dept of Justice can’t or won’t do for some reason.","May 10th 2024, 6:44 AM"
https://www.thejournal.ie/ireland-thinks-eu-countries-6375668-May2024/,(Denmark CHOSE to opt in to the temporary Ukrainian asylum pact),"May 10th 2024, 6:52 AM"
https://www.thejournal.ie/ireland-thinks-eu-countries-6375668-May2024/,@Finn Barr: You’re obsessed with immigration,"May 10th 2024, 3:40 PM"
https://www.thejournal.ie/ireland-thinks-eu-countries-6375668-May2024/,"Ha! I’ve been to Denmark, and I have spent a lot of time in Spain (not as a tourist)… And I can confirm, there’s no place like Ireland.","May 10th 2024, 6:13 AM"
